timestamp_ns,wx,wy,wz,ax,ay,az
1305031911046919168,0.0,0.0,0.0,0.574749,7.052646,-7.064620
1305031911048229888,0.0,0.0,0.0,0.574749,7.052646,-7.064620
1305031911049155072,0.0,0.0,0.0,0.574749,7.052646,-7.064620
1305031911050167040,0.0,0.0,0.0,0.574749,7.052646,-7.064620
1305031911053352960,0.0,0.0,0.0,0.682514,7.052646,-6.753297
1305031911054338048,0.0,0.0,0.0,0.682514,7.052646,-6.753297
1305031911057957888,0.0,0.0,0.0,1.053706,6.956854,-6.849089
1305031911058957056,0.0,0.0,0.0,1.053706,6.956854,-6.849089
1305031911062244864,0.0,0.0,0.0,0.957915,6.861063,-6.849089
1305031911063236864,0.0,0.0,0.0,0.957915,6.861063,-6.849089
1305031911066829056,0.0,0.0,0.0,0.862123,6.861063,-6.657506
1305031911067835136,0.0,0.0,0.0,0.862123,6.861063,-6.657506
1305031911069082112,0.0,0.0,0.0,0.862123,6.861063,-6.657506
1305031911070086912,0.0,0.0,0.0,0.862123,6.861063,-6.657506
1305031911073339904,0.0,0.0,0.0,0.862123,6.861063,-6.657506
1305031911074321920,0.0,0.0,0.0,0.862123,6.861063,-6.657506
1305031911077858048,0.0,0.0,0.0,0.862123,6.861063,-6.849089
1305031911078973952,0.0,0.0,0.0,0.862123,6.861063,-6.849089
1305031911082107904,0.0,0.0,0.0,0.778306,6.956854,-6.849089
1305031911083396864,0.0,0.0,0.0,0.778306,6.956854,-6.849089
1305031911084374784,0.0,0.0,0.0,0.778306,6.956854,-6.849089
1305031911085835008,0.0,0.0,0.0,0.778306,6.956854,-6.849089
1305031911089116160,0.0,0.0,0.0,0.490931,7.196333,-6.657506
1305031911090099968,0.0,0.0,0.0,0.490931,7.196333,-6.657506
1305031911093347072,0.0,0.0,0.0,0.443035,7.435812,-6.561715
1305031911094350080,0.0,0.0,0.0,0.443035,7.435812,-6.561715
1305031911097955072,0.0,0.0,0.0,0.287374,7.818977,-6.465923
1305031911098936064,0.0,0.0,0.0,0.287374,7.818977,-6.465923
1305031911102195968,0.0,0.0,0.0,0.443035,8.010560,-6.465923
1305031911103185920,0.0,0.0,0.0,0.443035,8.010560,-6.465923
1305031911106864896,0.0,0.0,0.0,0.287374,8.010560,-6.705402
1305031911107954944,0.0,0.0,0.0,0.287374,8.010560,-6.705402
1305031911109225984,0.0,0.0,0.0,0.287374,8.010560,-6.705402
1305031911110200832,0.0,0.0,0.0,0.287374,8.010560,-6.705402
1305031911113348096,0.0,0.0,0.0,0.287374,8.106352,-7.016724
1305031911114334208,0.0,0.0,0.0,0.287374,8.106352,-7.016724
1305031911117972992,0.0,0.0,0.0,0.287374,8.010560,-6.705402
1305031911118972928,0.0,0.0,0.0,0.287374,8.010560,-6.705402
1305031911122225920,0.0,0.0,0.0,0.107765,7.962665,-6.992776
1305031911123230976,0.0,0.0,0.0,0.107765,7.962665,-6.992776
1305031911126948096,0.0,0.0,0.0,0.287374,7.818977,-6.609610
1305031911127950080,0.0,0.0,0.0,0.287374,7.818977,-6.609610
1305031911129213952,0.0,0.0,0.0,0.287374,7.818977,-6.609610
1305031911130208000,0.0,0.0,0.0,0.287374,7.818977,-6.609610
1305031911133332992,0.0,0.0,0.0,0.395140,7.627394,-6.561715
1305031911134320128,0.0,0.0,0.0,0.395140,7.627394,-6.561715
1305031911137952000,0.0,0.0,0.0,0.478957,7.531603,-6.274340
1305031911138936064,0.0,0.0,0.0,0.478957,7.531603,-6.274340
1305031911142218240,0.0,0.0,0.0,0.478957,7.268176,-5.986966
1305031911143217920,0.0,0.0,0.0,0.478957,7.268176,-5.986966
1305031911146838016,0.0,0.0,0.0,0.478957,7.244229,-5.603800
1305031911147975936,0.0,0.0,0.0,0.478957,7.244229,-5.603800
1305031911149202176,0.0,0.0,0.0,0.478957,7.244229,-5.603800
1305031911150202880,0.0,0.0,0.0,0.478957,7.244229,-5.603800
1305031911153358848,0.0,0.0,0.0,0.574749,7.244229,-5.603800
1305031911154354176,0.0,0.0,0.0,0.574749,7.244229,-5.603800
1305031911157952000,0.0,0.0,0.0,0.874097,7.340020,-5.699591
1305031911158971904,0.0,0.0,0.0,0.874097,7.340020,-5.699591
1305031911162199040,0.0,0.0,0.0,0.862123,7.531603,-5.867226
1305031911163200000,0.0,0.0,0.0,0.862123,7.531603,-5.867226
1305031911166822912,0.0,0.0,0.0,0.862123,7.579499,-5.891174
1305031911167814144,0.0,0.0,0.0,0.862123,7.579499,-5.891174
1305031911169188864,0.0,0.0,0.0,0.862123,7.579499,-5.891174
1305031911170188032,0.0,0.0,0.0,0.862123,7.579499,-5.891174
1305031911173944064,0.0,0.0,0.0,1.161471,7.268176,-6.465923
1305031911176972032,0.0,0.0,0.0,1.053706,7.244229,-6.465923
1305031911177967104,0.0,0.0,0.0,1.053706,7.244229,-6.465923
1305031911179205888,0.0,0.0,0.0,1.053706,7.244229,-6.465923
1305031911180219904,0.0,0.0,0.0,1.053706,7.244229,-6.465923
1305031911183365120,0.0,0.0,0.0,1.053706,7.148437,-6.849089
1305031911184334080,0.0,0.0,0.0,1.053706,7.148437,-6.849089
1305031911187997184,0.0,0.0,0.0,1.053706,6.956854,-6.944880
1305031911189105920,0.0,0.0,0.0,1.053706,6.956854,-6.944880
1305031911192239104,0.0,0.0,0.0,0.862123,6.956854,-6.561715
1305031911193371136,0.0,0.0,0.0,0.862123,6.956854,-6.561715
1305031911196878080,0.0,0.0,0.0,0.682514,7.052646,-6.609610
1305031911197961984,0.0,0.0,0.0,0.682514,7.052646,-6.609610
1305031911199083008,0.0,0.0,0.0,0.682514,7.052646,-6.609610
1305031911200248064,0.0,0.0,0.0,0.682514,7.052646,-6.609610
1305031911203341056,0.0,0.0,0.0,0.682514,7.148437,-6.274340
1305031911204336896,0.0,0.0,0.0,0.682514,7.148437,-6.274340
1305031911209399040,0.0,0.0,0.0,0.574749,7.244229,-5.986966
1305031911211478016,0.0,0.0,0.0,0.395140,7.244229,-5.891174
1305031911212475904,0.0,0.0,0.0,0.395140,7.244229,-5.891174
1305031911213978880,0.0,0.0,0.0,0.395140,7.244229,-5.891174
1305031911215086080,0.0,0.0,0.0,0.395140,7.244229,-5.891174
1305031911218353920,0.0,0.0,0.0,0.526853,7.292124,-5.891174
1305031911219332864,0.0,0.0,0.0,0.526853,7.292124,-5.891174
1305031911222984192,0.0,0.0,0.0,0.478957,7.531603,-5.555904
1305031911224124928,0.0,0.0,0.0,0.478957,7.531603,-5.555904
1305031911227250176,0.0,0.0,0.0,0.478957,7.627394,-5.316426
1305031911228246016,0.0,0.0,0.0,0.478957,7.627394,-5.316426
1305031911231841024,0.0,0.0,0.0,0.478957,7.627394,-5.172738
1305031911232830976,0.0,0.0,0.0,0.478957,7.627394,-5.172738
1305031911234065920,0.0,0.0,0.0,0.478957,7.627394,-5.172738
1305031911235085056,0.0,0.0,0.0,0.478957,7.627394,-5.172738
1305031911238342144,0.0,0.0,0.0,0.682514,7.627394,-5.412217
1305031911239325952,0.0,0.0,0.0,0.682514,7.627394,-5.412217
1305031911242973952,0.0,0.0,0.0,0.826201,7.603447,-5.531956
1305031911243972096,0.0,0.0,0.0,0.826201,7.603447,-5.531956
1305031911247250176,0.0,0.0,0.0,0.682514,7.627394,-5.508009
1305031911248208128,0.0,0.0,0.0,0.682514,7.627394,-5.508009
1305031911251883008,0.0,0.0,0.0,0.862123,7.818977,-5.603800
1305031911252827904,0.0,0.0,0.0,0.862123,7.818977,-5.603800
1305031911253849856,0.0,0.0,0.0,0.862123,7.818977,-5.603800
1305031911257368064,0.0,0.0,0.0,0.862123,7.675290,-5.891174
1305031911258209024,0.0,0.0,0.0,0.862123,7.675290,-5.891174
1305031911261852928,0.0,0.0,0.0,0.910019,7.531603,-6.274340
1305031911262980864,0.0,0.0,0.0,0.910019,7.531603,-6.274340
1305031911264243968,0.0,0.0,0.0,0.910019,7.531603,-6.274340
1305031911265192960,0.0,0.0,0.0,0.910019,7.531603,-6.274340
1305031911268349952,0.0,0.0,0.0,0.957915,7.435812,-6.657506
1305031911269330944,0.0,0.0,0.0,0.957915,7.435812,-6.657506
1305031911273006080,0.0,0.0,0.0,0.862123,7.435812,-6.669480
1305031911274118912,0.0,0.0,0.0,0.862123,7.435812,-6.669480
1305031911277231104,0.0,0.0,0.0,0.910019,7.340020,-6.849089
1305031911278426880,0.0,0.0,0.0,0.910019,7.340020,-6.849089
1305031911281873920,0.0,0.0,0.0,0.778306,7.292124,-6.657506
1305031911282825984,0.0,0.0,0.0,0.778306,7.292124,-6.657506
1305031911284090112,0.0,0.0,0.0,0.778306,7.292124,-6.657506
1305031911285228032,0.0,0.0,0.0,0.778306,7.292124,-6.657506
1305031911288371968,0.0,0.0,0.0,0.574749,7.244229,-6.465923
1305031911289350912,0.0,0.0,0.0,0.574749,7.244229,-6.465923
1305031911292965888,0.0,0.0,0.0,0.478957,7.244229,-6.274340
1305031911293977088,0.0,0.0,0.0,0.478957,7.244229,-6.274340
1305031911297228032,0.0,0.0,0.0,0.682514,7.435812,-6.178549
1305031911298195968,0.0,0.0,0.0,0.682514,7.435812,-6.178549
1305031911301820928,0.0,0.0,0.0,0.682514,7.435812,-5.891174
1305031911302936064,0.0,0.0,0.0,0.682514,7.435812,-5.891174
1305031911304066816,0.0,0.0,0.0,0.682514,7.435812,-5.891174
1305031911305202944,0.0,0.0,0.0,0.682514,7.435812,-5.891174
1305031911308357120,0.0,0.0,0.0,0.682514,7.531603,-5.508009
1305031911309346048,0.0,0.0,0.0,0.682514,7.531603,-5.508009
1305031911313088000,0.0,0.0,0.0,0.862123,7.268176,-5.508009
1305031911314104064,0.0,0.0,0.0,0.862123,7.268176,-5.508009
1305031911315088128,0.0,0.0,0.0,0.862123,7.268176,-5.508009
1305031911318377984,0.0,0.0,0.0,1.053706,7.268176,-5.460113
1305031911319364096,0.0,0.0,0.0,1.053706,7.268176,-5.460113
1305031911323033088,0.0,0.0,0.0,0.910019,7.268176,-5.555904
1305031911323981056,0.0,0.0,0.0,0.910019,7.268176,-5.555904
1305031911327280896,0.0,0.0,0.0,1.161471,7.244229,-5.699591
1305031911328272128,0.0,0.0,0.0,1.161471,7.244229,-5.699591
1305031911331741952,0.0,0.0,0.0,1.053706,7.244229,-5.699591
1305031911332964864,0.0,0.0,0.0,1.053706,7.244229,-5.699591
1305031911334115072,0.0,0.0,0.0,1.053706,7.244229,-5.699591
1305031911335073024,0.0,0.0,0.0,1.053706,7.244229,-5.699591
1305031911338334976,0.0,0.0,0.0,1.053706,7.244229,-5.891174
1305031911339322112,0.0,0.0,0.0,1.053706,7.244229,-5.891174
1305031911342978048,0.0,0.0,0.0,1.053706,7.244229,-5.891174
1305031911343979008,0.0,0.0,0.0,1.053706,7.244229,-5.891174
1305031911347224064,0.0,0.0,0.0,0.874097,7.579499,-6.082757
1305031911348218880,0.0,0.0,0.0,0.874097,7.579499,-6.082757
1305031911351869184,0.0,0.0,0.0,0.874097,7.435812,-6.178549
1305031911353053184,0.0,0.0,0.0,0.874097,7.435812,-6.178549
1305031911354105088,0.0,0.0,0.0,0.874097,7.435812,-6.178549
1305031911355101184,0.0,0.0,0.0,0.874097,7.435812,-6.178549
1305031911358329088,0.0,0.0,0.0,1.053706,7.435812,-6.274340
1305031911359348992,0.0,0.0,0.0,1.053706,7.435812,-6.274340
1305031911362989824,0.0,0.0,0.0,0.862123,7.627394,-6.274340
1305031911364013056,0.0,0.0,0.0,0.862123,7.627394,-6.274340
1305031911367208960,0.0,0.0,0.0,0.682514,7.627394,-6.274340
1305031911368201984,0.0,0.0,0.0,0.682514,7.627394,-6.274340
1305031911371843072,0.0,0.0,0.0,0.682514,7.627394,-6.274340
1305031911372931840,0.0,0.0,0.0,0.682514,7.627394,-6.274340
1305031911374077184,0.0,0.0,0.0,0.682514,7.627394,-6.274340
1305031911375066112,0.0,0.0,0.0,0.682514,7.627394,-6.274340
1305031911378371840,0.0,0.0,0.0,0.526853,7.818977,-6.274340
1305031911379334912,0.0,0.0,0.0,0.526853,7.818977,-6.274340
1305031911383065088,0.0,0.0,0.0,0.478957,8.010560,-6.274340
1305031911384092160,0.0,0.0,0.0,0.478957,8.010560,-6.274340
1305031911385086976,0.0,0.0,0.0,0.478957,8.010560,-6.274340
1305031911388212992,0.0,0.0,0.0,0.478957,8.010560,-6.178549
1305031911389327104,0.0,0.0,0.0,0.478957,8.010560,-6.178549
1305031911392848128,0.0,0.0,0.0,0.478957,7.914769,-6.082757
1305031911394000896,0.0,0.0,0.0,0.478957,7.914769,-6.082757
1305031911397090048,0.0,0.0,0.0,0.478957,7.914769,-5.891174
1305031911398212864,0.0,0.0,0.0,0.478957,7.914769,-5.891174
1305031911399322880,0.0,0.0,0.0,0.478957,7.914769,-5.891174
1305031911400482816,0.0,0.0,0.0,0.478957,7.914769,-5.891174
1305031911404050944,0.0,0.0,0.0,0.478957,7.914769,-5.699591
1305031911405076992,0.0,0.0,0.0,0.478957,7.914769,-5.699591
1305031911408372992,0.0,0.0,0.0,0.682514,7.818977,-5.891174
1305031911409415936,0.0,0.0,0.0,0.682514,7.818977,-5.891174
1305031911412980992,0.0,0.0,0.0,0.862123,7.818977,-5.891174
1305031911413981952,0.0,0.0,0.0,0.862123,7.818977,-5.891174
1305031911417090048,0.0,0.0,0.0,0.682514,7.723186,-5.843279
1305031911418078976,0.0,0.0,0.0,0.682514,7.723186,-5.843279
1305031911419377920,0.0,0.0,0.0,0.682514,7.723186,-5.843279
1305031911420350976,0.0,0.0,0.0,0.682514,7.723186,-5.843279
1305031911423976960,0.0,0.0,0.0,0.862123,7.627394,-6.226444
1305031911425100032,0.0,0.0,0.0,0.862123,7.627394,-6.226444
1305031911428380928,0.0,0.0,0.0,0.957915,7.435812,-6.274340
1305031911429368064,0.0,0.0,0.0,0.957915,7.435812,-6.274340
1305031911432980992,0.0,0.0,0.0,1.053706,7.292124,-6.657506
1305031911433974016,0.0,0.0,0.0,1.053706,7.292124,-6.657506
1305031911437208832,0.0,0.0,0.0,1.233315,7.244229,-6.849089
1305031911438201856,0.0,0.0,0.0,1.233315,7.244229,-6.849089
1305031911441839872,0.0,0.0,0.0,1.053706,7.148437,-6.849089
1305031911443206912,0.0,0.0,0.0,1.053706,7.148437,-6.849089
1305031911444133888,0.0,0.0,0.0,1.053706,7.148437,-6.849089
1305031911445213184,0.0,0.0,0.0,1.053706,7.148437,-6.849089
1305031911448389888,0.0,0.0,0.0,0.862123,7.148437,-6.849089
1305031911449346048,0.0,0.0,0.0,0.862123,7.148437,-6.849089
1305031911453108992,0.0,0.0,0.0,0.874097,6.861063,-6.849089
1305031911453986816,0.0,0.0,0.0,0.874097,6.861063,-6.849089
1305031911457254912,0.0,0.0,0.0,0.826201,7.052646,-6.657506
1305031911458206976,0.0,0.0,0.0,0.826201,7.052646,-6.657506
1305031911461852160,0.0,0.0,0.0,0.682514,7.244229,-6.657506
1305031911462827008,0.0,0.0,0.0,0.682514,7.244229,-6.657506
1305031911464105984,0.0,0.0,0.0,0.682514,7.244229,-6.657506
1305031911465225984,0.0,0.0,0.0,0.682514,7.244229,-6.657506
1305031911468336128,0.0,0.0,0.0,0.682514,7.244229,-6.082757
1305031911469325056,0.0,0.0,0.0,0.682514,7.244229,-6.082757
1305031911472950016,0.0,0.0,0.0,0.778306,7.244229,-5.986966
1305031911473996032,0.0,0.0,0.0,0.778306,7.244229,-5.986966
1305031911477219072,0.0,0.0,0.0,0.682514,7.435812,-5.891174
1305031911478214912,0.0,0.0,0.0,0.682514,7.435812,-5.891174
1305031911481873920,0.0,0.0,0.0,0.826201,7.615421,-5.555904
1305031911482961920,0.0,0.0,0.0,0.826201,7.615421,-5.555904
1305031911484097024,0.0,0.0,0.0,0.826201,7.615421,-5.555904
1305031911485209088,0.0,0.0,0.0,0.826201,7.615421,-5.555904
1305031911488369920,0.0,0.0,0.0,0.862123,7.675290,-5.508009
1305031911489331968,0.0,0.0,0.0,0.862123,7.675290,-5.508009
1305031911492951040,0.0,0.0,0.0,0.910019,7.818977,-5.172738
1305031911493978880,0.0,0.0,0.0,0.910019,7.818977,-5.172738
1305031911497206016,0.0,0.0,0.0,1.245289,7.723186,-5.148791
1305031911498208000,0.0,0.0,0.0,1.245289,7.723186,-5.148791
1305031911501824000,0.0,0.0,0.0,1.233315,8.010560,-5.220634
1305031911502821888,0.0,0.0,0.0,1.233315,8.010560,-5.220634
1305031911504086016,0.0,0.0,0.0,1.233315,8.010560,-5.220634
1305031911505080064,0.0,0.0,0.0,1.233315,8.010560,-5.220634
1305031911508232960,0.0,0.0,0.0,1.293185,7.914769,-5.220634
1305031911509371136,0.0,0.0,0.0,1.293185,7.914769,-5.220634
1305031911513186816,0.0,0.0,0.0,1.293185,7.818977,-5.603800
1305031911514076928,0.0,0.0,0.0,1.293185,7.818977,-5.603800
1305031911515214080,0.0,0.0,0.0,1.293185,7.818977,-5.603800
1305031911518505216,0.0,0.0,0.0,1.448846,7.435812,-5.891174
1305031911521979136,0.0,0.0,0.0,1.544637,7.244229,-6.274340
1305031911522976000,0.0,0.0,0.0,1.544637,7.244229,-6.274340
1305031911524247808,0.0,0.0,0.0,1.544637,7.244229,-6.274340
1305031911525192960,0.0,0.0,0.0,1.544637,7.244229,-6.274340
1305031911528408064,0.0,0.0,0.0,1.448846,6.908959,-6.370132
1305031911529505024,0.0,0.0,0.0,1.448846,6.908959,-6.370132
1305031911532974080,0.0,0.0,0.0,1.341080,6.669480,-6.561715
1305031911533967104,0.0,0.0,0.0,1.341080,6.669480,-6.561715
1305031911537210880,0.0,0.0,0.0,1.257263,6.573688,-6.657506
1305031911538202880,0.0,0.0,0.0,1.257263,6.573688,-6.657506
1305031911541873920,0.0,0.0,0.0,1.448846,6.453949,-6.849089
1305031911543122176,0.0,0.0,0.0,1.448846,6.453949,-6.849089
1305031911544110080,0.0,0.0,0.0,1.448846,6.453949,-6.849089
1305031911545216000,0.0,0.0,0.0,1.448846,6.453949,-6.849089
1305031911548238080,0.0,0.0,0.0,1.448846,6.430001,-6.849089
1305031911549346816,0.0,0.0,0.0,1.448846,6.430001,-6.849089
1305031911552971008,0.0,0.0,0.0,1.257263,6.477897,-6.370132
1305031911553985024,0.0,0.0,0.0,1.257263,6.477897,-6.370132
1305031911557245952,0.0,0.0,0.0,1.293185,6.501845,-6.370132
1305031911558204928,0.0,0.0,0.0,1.293185,6.501845,-6.370132
1305031911561955840,0.0,0.0,0.0,1.257263,6.837115,-5.795383
1305031911563009024,0.0,0.0,0.0,1.257263,6.837115,-5.795383
1305031911564246016,0.0,0.0,0.0,1.257263,6.837115,-5.795383
1305031911565211904,0.0,0.0,0.0,1.257263,6.837115,-5.795383
1305031911568339200,0.0,0.0,0.0,1.257263,6.861063,-5.316426
1305031911569325824,0.0,0.0,0.0,1.257263,6.861063,-5.316426
1305031911573617920,0.0,0.0,0.0,1.293185,7.148437,-5.124843
1305031911574956800,0.0,0.0,0.0,1.293185,7.148437,-5.124843
1305031911577975040,0.0,0.0,0.0,1.341080,7.292124,-5.100895
1305031911579107072,0.0,0.0,0.0,1.341080,7.292124,-5.100895
1305031911582225152,0.0,0.0,0.0,1.448846,7.340020,-4.741677
1305031911583203072,0.0,0.0,0.0,1.448846,7.340020,-4.741677
1305031911586961152,0.0,0.0,0.0,1.640429,7.435812,-4.454303
1305031911588007936,0.0,0.0,0.0,1.640429,7.435812,-4.454303
1305031911589225984,0.0,0.0,0.0,1.640429,7.435812,-4.454303
1305031911590245120,0.0,0.0,0.0,1.640429,7.435812,-4.454303
1305031911593372160,0.0,0.0,0.0,1.628455,7.627394,-4.550094
1305031911594351104,0.0,0.0,0.0,1.628455,7.627394,-4.550094
1305031911597976064,0.0,0.0,0.0,1.628455,7.627394,-5.029051
1305031911598946048,0.0,0.0,0.0,1.628455,7.627394,-5.029051
1305031911602212864,0.0,0.0,0.0,1.640429,7.627394,-5.316426
1305031911603326976,0.0,0.0,0.0,1.640429,7.627394,-5.316426
1305031911606829824,0.0,0.0,0.0,1.628455,7.435812,-5.412217
1305031911607953920,0.0,0.0,0.0,1.628455,7.435812,-5.412217
1305031911609208064,0.0,0.0,0.0,1.628455,7.435812,-5.412217
1305031911610230016,0.0,0.0,0.0,1.628455,7.435812,-5.412217
1305031911613351168,0.0,0.0,0.0,1.341080,7.435812,-5.603800
1305031911614341888,0.0,0.0,0.0,1.341080,7.435812,-5.603800
1305031911618036992,0.0,0.0,0.0,1.544637,7.268176,-5.891174
1305031911618951936,0.0,0.0,0.0,1.544637,7.268176,-5.891174
1305031911622235136,0.0,0.0,0.0,1.544637,7.292124,-5.891174
1305031911623245056,0.0,0.0,0.0,1.544637,7.292124,-5.891174
1305031911626877184,0.0,0.0,0.0,1.448846,7.435812,-5.891174
1305031911627883008,0.0,0.0,0.0,1.448846,7.435812,-5.891174
1305031911629092096,0.0,0.0,0.0,1.448846,7.435812,-5.891174
1305031911630244864,0.0,0.0,0.0,1.448846,7.435812,-5.891174
1305031911633336064,0.0,0.0,0.0,1.257263,7.531603,-5.795383
1305031911634327040,0.0,0.0,0.0,1.257263,7.531603,-5.795383
1305031911637949952,0.0,0.0,0.0,1.448846,7.627394,-5.603800
1305031911638938880,0.0,0.0,0.0,1.448846,7.627394,-5.603800
1305031911642227968,0.0,0.0,0.0,1.257263,7.627394,-5.519982
1305031911643215872,0.0,0.0,0.0,1.257263,7.627394,-5.519982
1305031911646912000,0.0,0.0,0.0,1.341080,7.723186,-5.412217
1305031911647845888,0.0,0.0,0.0,1.341080,7.723186,-5.412217
1305031911649305088,0.0,0.0,0.0,1.341080,7.723186,-5.412217
1305031911652237056,0.0,0.0,0.0,1.293185,7.627394,-5.316426
1305031911653233920,0.0,0.0,0.0,1.293185,7.627394,-5.316426
1305031911656820992,0.0,0.0,0.0,1.341080,7.627394,-5.508009
1305031911657865984,0.0,0.0,0.0,1.341080,7.627394,-5.508009
1305031911659100928,0.0,0.0,0.0,1.341080,7.627394,-5.508009
1305031911660087040,0.0,0.0,0.0,1.341080,7.627394,-5.508009
1305031911663248128,0.0,0.0,0.0,1.592533,7.615421,-5.412217
1305031911664371968,0.0,0.0,0.0,1.592533,7.615421,-5.412217
1305031911667831808,0.0,0.0,0.0,1.341080,7.435812,-5.172738
1305031911668973824,0.0,0.0,0.0,1.341080,7.435812,-5.172738
1305031911672204032,0.0,0.0,0.0,1.628455,7.244229,-5.124843
1305031911673208064,0.0,0.0,0.0,1.628455,7.244229,-5.124843
1305031911677069824,0.0,0.0,0.0,1.544637,7.435812,-5.136817
1305031911677957888,0.0,0.0,0.0,1.544637,7.435812,-5.136817
1305031911678956032,0.0,0.0,0.0,1.544637,7.435812,-5.136817
1305031911682245120,0.0,0.0,0.0,1.640429,7.435812,-5.124843
1305031911683170048,0.0,0.0,0.0,1.640429,7.435812,-5.124843
1305031911684786176,0.0,0.0,0.0,1.640429,7.435812,-5.124843
1305031911688136960,0.0,0.0,0.0,1.616481,7.244229,-5.508009
1305031911689121024,0.0,0.0,0.0,1.616481,7.244229,-5.508009
1305031911692240896,0.0,0.0,0.0,1.628455,7.292124,-5.555904
1305031911693221120,0.0,0.0,0.0,1.628455,7.292124,-5.555904
1305031911696826880,0.0,0.0,0.0,1.640429,7.244229,-5.699591
1305031911697851904,0.0,0.0,0.0,1.640429,7.244229,-5.699591
1305031911699086848,0.0,0.0,0.0,1.640429,7.244229,-5.699591
1305031911700124928,0.0,0.0,0.0,1.640429,7.244229,-5.699591
1305031911703201024,0.0,0.0,0.0,1.257263,7.435812,-5.699591
1305031911704320000,0.0,0.0,0.0,1.257263,7.435812,-5.699591
1305031911707848192,0.0,0.0,0.0,1.269237,7.435812,-5.699591
1305031911709121024,0.0,0.0,0.0,1.269237,7.435812,-5.699591
1305031911712220928,0.0,0.0,0.0,1.053706,7.627394,-5.316426
1305031911713231104,0.0,0.0,0.0,1.053706,7.627394,-5.316426
1305031911716943104,0.0,0.0,0.0,0.862123,7.998586,-5.124843
1305031911717863936,0.0,0.0,0.0,0.862123,7.998586,-5.124843
1305031911719088128,0.0,0.0,0.0,0.862123,7.998586,-5.124843
1305031911720105984,0.0,0.0,0.0,0.862123,7.998586,-5.124843
1305031911723376128,0.0,0.0,0.0,0.957915,8.202143,-5.412217
1305031911724355840,0.0,0.0,0.0,0.957915,8.202143,-5.412217
1305031911727854080,0.0,0.0,0.0,1.161471,8.297935,-5.508009
1305031911728940032,0.0,0.0,0.0,1.161471,8.297935,-5.508009
1305031911732244992,0.0,0.0,0.0,1.053706,8.369778,-5.316426
1305031911733214976,0.0,0.0,0.0,1.053706,8.369778,-5.316426
1305031911737127168,0.0,0.0,0.0,1.257263,8.393726,-5.508009
1305031911738078208,0.0,0.0,0.0,1.257263,8.393726,-5.508009
1305031911739072000,0.0,0.0,0.0,1.257263,8.393726,-5.508009
1305031911743001088,0.0,0.0,0.0,1.257263,8.106352,-5.531956
1305031911743849984,0.0,0.0,0.0,1.257263,8.106352,-5.531956
1305031911745053952,0.0,0.0,0.0,1.257263,8.106352,-5.531956
1305031911748241920,0.0,0.0,0.0,1.245289,8.058456,-5.508009
1305031911749213952,0.0,0.0,0.0,1.245289,8.058456,-5.508009
1305031911752850944,0.0,0.0,0.0,1.233315,7.914769,-5.316426
1305031911753853184,0.0,0.0,0.0,1.233315,7.914769,-5.316426
1305031911757113856,0.0,0.0,0.0,1.209367,8.010560,-5.316426
1305031911758084096,0.0,0.0,0.0,1.209367,8.010560,-5.316426
1305031911759326976,0.0,0.0,0.0,1.209367,8.010560,-5.316426
1305031911760332032,0.0,0.0,0.0,1.209367,8.010560,-5.316426
1305031911764007936,0.0,0.0,0.0,1.233315,8.010560,-5.412217
1305031911764965888,0.0,0.0,0.0,1.233315,8.010560,-5.412217
1305031911768207104,0.0,0.0,0.0,0.957915,8.010560,-5.484061
1305031911769315840,0.0,0.0,0.0,0.957915,8.010560,-5.484061
1305031911773099008,0.0,0.0,0.0,1.053706,7.914769,-5.699591
1305031911774112000,0.0,0.0,0.0,1.053706,7.914769,-5.699591
1305031911775077120,0.0,0.0,0.0,1.053706,7.914769,-5.699591
1305031911778386176,0.0,0.0,0.0,1.053706,8.010560,-5.939070
1305031911779352832,0.0,0.0,0.0,1.053706,8.010560,-5.939070
1305031911782976000,0.0,0.0,0.0,0.910019,8.010560,-6.274340
1305031911783961088,0.0,0.0,0.0,0.910019,8.010560,-6.274340
1305031911787256064,0.0,0.0,0.0,0.826201,8.106352,-6.274340
1305031911788235776,0.0,0.0,0.0,0.826201,8.106352,-6.274340
1305031911791858944,0.0,0.0,0.0,0.478957,8.202143,-6.633558
1305031911792953088,0.0,0.0,0.0,0.478957,8.202143,-6.633558
1305031911794241024,0.0,0.0,0.0,0.478957,8.202143,-6.633558
1305031911795217920,0.0,0.0,0.0,0.478957,8.202143,-6.633558
1305031911798336000,0.0,0.0,0.0,0.395140,8.381752,-6.681454
1305031911799318016,0.0,0.0,0.0,0.395140,8.381752,-6.681454
1305031911802948864,0.0,0.0,0.0,0.478957,8.297935,-6.944880
1305031911803958016,0.0,0.0,0.0,0.478957,8.297935,-6.944880
1305031911807236864,0.0,0.0,0.0,0.287374,8.393726,-6.944880
1305031911808217088,0.0,0.0,0.0,0.287374,8.393726,-6.944880
1305031911811853056,0.0,0.0,0.0,0.478957,8.297935,-6.849089
1305031911813031936,0.0,0.0,0.0,0.478957,8.297935,-6.849089
1305031911813976064,0.0,0.0,0.0,0.478957,8.297935,-6.849089
1305031911817260032,0.0,0.0,0.0,0.574749,8.489518,-6.370132
1305031911818208000,0.0,0.0,0.0,0.574749,8.489518,-6.370132
1305031911821854976,0.0,0.0,0.0,0.682514,8.405700,-6.274340
1305031911822844928,0.0,0.0,0.0,0.682514,8.405700,-6.274340
